Published Date,title,ip_id,Link
2000-03-14,The Commission presents its report on the new Article 299(2) of the Treaty dealing with the outermost regions of the Community,ip_00_255,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_255
2000-04-27,Commission sets out EU Enterprise Policy for the New Economy,ip_00_414,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_414
2000-04-26,Commission sets out political guidelines for the future of EC development policy,ip_00_410,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_410
2000-04-11,The 2000 Broad Economic Policy Guidelines,ip_00_349,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_349
2000-04-06,Commission and Hungary sign joint assessment of medium-term economic policy priorities,ip_00_338,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_338
2000-05-31,"Financial Services: Commission reports progress on Action Plan, outlines new priorities",ip_00_556,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_556
2000-05-29,Commission and Lithuania sign joint assessment of medium-term economic policy priorities,ip_00_540,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_540
2000-05-04,"The first ""Brussels Economic Forum"" opens today at the initiative of Commissioner Solbes",ip_00_437,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_437
2000-05-03,Commission proposes Greece to become the twelfth member of the euro-zone,ip_00_422,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_422
2000-06-28,Commissioner Nielson attends follow-up to UN Social Summit,ip_00_679,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_679
2000-06-26,Structural Funds : Commission approves four single programming documents for objective 1 in UK during the period 2000-2006,ip_00_660,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_660
2000-06-21,"The European Community and its Member States sign a new Partnership Agreement with the African, Caribbean and Pacific states in Cotonou, Benin",ip_00_640,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_640
2000-07-26,Structural Funds: the Commission approves the Objective 1 single programming document (SPD) for the Island of Réunion (France) for the period 2000-2006,ip_00_859,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_859
2000-07-25,Commission adopts cooperation incentive package to boost employment strategy,ip_00_827,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_827
2000-07-18,Structural Funds: Commission adopts 499 million employment and training programme for Scotland,ip_00_797,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_797
2000-07-14,Structural Funds: Commission adopts new Guidelines for innovative schemes in the regions in 2000-06,ip_00_785,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_785
2000-07-14,WTO praises EU's leading role in working towards the launch of a new multilateral trade Round,ip_00_787,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_787
2000-07-11,Structural Funds: Commission approves twelve operational programmes in Portugal,ip_00_742,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_742
2000-07-07,Structural Funds: Commission approves decision in principle on Community Support Framework for Ireland for 2000-2006 (Objective 1),ip_00_716,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_716
2000-07-06,Commission sets out policy guidelines for promoting sustainable transport in development,ip_00_723,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_723
2000-08-30,Structural Funds in Italy (Objective 1): the Commission approves seven regional and multi-regional operational programmes for local development and research,ip_00_956,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_956
2000-09-29,Commission proposes European Strategy for Integrated Coastal Zone Management,ip_00_1080,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1080
2000-09-29,"Structural Funds: Commission agrees  747 million education, training and employment package for Sweden",ip_00_1084,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1084
2000-09-27,The Commission adopts its Communication on Structural Indicators,ip_00_1066,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1066
2000-09-26,Commission starts research for super-economical car,ip_00_1060,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1060
2000-09-20,Commission calls for integration of environmental issues in EU economic policy,ip_00_1029,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1029
2000-09-14,"Rural development programmes for Poland, Hungary, Bulgaria, the Czech Republic, Latvia and Slovenia endorsed",ip_00_1009,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1009
2000-10-11,Institutions for occupational retirement provision: Commission proposes directive,ip_00_1141,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1141
2000-10-02,Structural Funds : the Commission approves the Single Programming Document for Objective 2 regions in Denmark in the period 2000-2006.,ip_00_1097,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1097
2000-11-30,The Commission proposes measures to promote sustainable development in the outermost regions,ip_00_1371,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1371
2000-11-30,Commission approves  750 m package of support for UK regions,ip_00_1390,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1390
2000-11-30,The Commission adopts a   150 million adjustment facility to support economic reforms in Turkey,ip_00_1386,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1386
2000-11-29,The Commission launches an overall debate on a future european energy strategy with a Green Paper on the energy supply security,ip_00_1368,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1368
2000-11-22,Commissioner Solbes presents the Autumn 2000 EU Economic Forecasts (2000-2002),ip_00_1333,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1333
2000-11-22,Euro 150 million Rural development programme for Romania endorsed,ip_00_1343,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1343
2000-11-22,Commissioner Solbes presents economic forecasts for the candidate countries (2000-2002),ip_00_1334,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1334
2000-11-14,Joint European Commission/The World Bank press release :,ip_00_1294,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1294
2000-11-13,The European Commission draws on UNIDO to support the Western African Monetary and Economic Union,ip_00_1288,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1288
2000-11-10,Pascal Lamy travels to Gabon to underline EU Support for African Countries in the World Trading System,ip_00_1282,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1282
2000-11-06,Structural Funds (INTERREG IIIC) - Commission adopts a Communication on the implementation of interregional co-operation projects,ip_00_1257,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1257
2000-12-21,Commission calls on Member States to improve quality and sustainability of their public finances,ip_00_1537,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1537
2000-12-11,Pharmaceuticals: Liikanen meets key stakeholders for a hard look at competitiveness of EU pharmaceutical industry,ip_00_1437,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1437
2000-12-05,The Commission presents the European Awards for the Environment 2000,ip_00_1410,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1410
